order_id,purchase_date,customer_id,customer_gender,customer_age,product_category,product_name,product_price,quantity,order_total,payment_method,shipping_region
5265,2023-05-03,682,Femenino,69,Calzado,Zapatillas,32.62,5,163.1,PayPal,Este
5325,2023-11-05,104,Femenino,69,Ropa,Camiseta,37.0,1,37.0,Efectivo,Centro
5385,2023-07-07,566,Femenino,69,Accesorios,Bufanda,134.73,1,134.73,Efectivo,Norte
5391,2023-09-05,15,Femenino,69,Ropa,Sweater,128.04,3,384.12,Efectivo,Centro
5412,2023-09-29,518,Femenino,69,Accesorios,Bolso,15.92,1,15.92,Efectivo,Este
5443,2023-09-24,357,Femenino,69,Calzado,Pantuflas,175.39,2,350.78,Efectivo,Este
5450,2023-05-27,886,Masculino,69,Calzado,Botas,181.46,4,725.84,Efectivo,Oeste
5507,2023-03-11,567,Femenino,69,Calzado,Zapatillas,72.45,4,289.8,Efectivo,Oeste
5562,2023-02-08,877,Masculino,69,Accesorios,Bufanda,93.08,2,186.16,Transferencia bancaria,Este
5567,2023-08-10,315,Masculino,69,Calzado,Botas,170.97,1,170.97,Tarjeta de crédito,Oeste
5578,2023-04-04,937,Femenino,69,Calzado,Sandalias,142.57,3,427.71,Transferencia bancaria,Este
5594,2023-02-14,199,Masculino,69,Ropa,Camiseta,198.98,4,795.92,Transferencia bancaria,Centro
5660,2023-03-21,700,Femenino,69,Calzado,Sandalias,80.41,1,80.41,Efectivo,Este
5666,2023-11-12,680,Femenino,69,Calzado,Botas,81.24,3,243.72,Efectivo,Este
5736,2023-12-21,111,Femenino,69,Ropa,Vestido,165.98,4,663.92,Efectivo,Oeste
5827,2023-01-28,390,Femenino,69,Calzado,Zapatillas,172.1,1,172.1,PayPal,Sur
5863,2023-10-14,500,Femenino,69,Ropa,Sweater,32.92,5,164.6,Transferencia bancaria,Este
5888,2023-02-22,318,Femenino,69,Accesorios,Cinturón,61.9,3,185.7,Transferencia bancaria,Sur
5962,2023-05-13,219,Femenino,69,Accesorios,Reloj,90.78,2,181.56,PayPal,Sur
5973,2023-03-26,596,Masculino,69,Ropa,Camiseta,190.96,2,381.92,Transferencia bancaria,Oeste
5981,2023-09-25,835,Femenino,69,Accesorios,Bolso,84.62,3,253.86,Tarjeta de crédito,Este
6001,2023-05-30,154,Masculino,69,Accesorios,Gorro,63.75,5,318.75,PayPal,Este
6069,2023-05-20,946,Femenino,69,Accesorios,Bolso,18.15,1,18.15,Tarjeta de crédito,Oeste
6087,2023-08-22,802,Masculino,69,Accesorios,Gorro,134.12,2,268.24,Efectivo,Sur
6272,2023-08-18,616,Femenino,69,Ropa,Sweater,142.32,2,284.64,Efectivo,Centro
6334,2023-06-06,93,Femenino,69,Ropa,Pantalón,168.75,4,675.0,Efectivo,Sur
6642,2023-10-01,480,Masculino,69,Ropa,Sweater,167.41,5,837.05,Efectivo,Este
6709,2023-03-27,994,Femenino,69,Ropa,Chaqueta,113.45,4,453.8,Efectivo,Oeste
6786,2023-03-18,90,Masculino,69,Accesorios,Bolso,127.73,5,638.65,Tarjeta de crédito,Norte
6946,2023-02-20,247,Masculino,69,Ropa,Chaqueta,144.81,1,144.81,PayPal,Este
6968,2023-09-05,271,Masculino,69,Calzado,Pantuflas,76.3,3,228.9,Efectivo,Oeste
6978,2023-04-09,660,Masculino,69,Calzado,Pantuflas,15.45,4,61.8,Tarjeta de crédito,Sur
7035,2023-04-09,237,Masculino,69,Ropa,Pantalón,50.2,4,200.8,Efectivo,Este
7136,2023-09-24,849,Femenino,69,Ropa,Vestido,191.36,2,382.72,Tarjeta de crédito,Sur
7287,2023-02-04,579,Femenino,69,Ropa,Camiseta,12.43,2,24.86,Transferencia bancaria,Oeste
7358,2023-08-15,70,Femenino,69,Calzado,Zapatillas,120.21,5,601.05,Efectivo,Oeste
7428,2023-10-29,981,Femenino,69,Accesorios,Reloj,112.22,4,448.88,Efectivo,Oeste
7457,2023-09-17,8,Masculino,69,Calzado,Pantuflas,59.29,5,296.45,Transferencia bancaria,Oeste
7649,2023-11-28,534,Masculino,69,Accesorios,Cinturón,69.5,3,208.5,PayPal,Este
7672,2023-01-24,83,Masculino,69,Calzado,Sandalias,184.9,1,184.9,PayPal,Este
7673,2023-03-15,125,Femenino,69,Ropa,Pantalón,78.33,2,156.66,Tarjeta de crédito,Oeste
7837,2023-07-21,367,Femenino,69,Ropa,Pantalón,85.67,2,171.34,Transferencia bancaria,Centro
7876,2023-12-29,159,Masculino,69,Calzado,Zapatillas,94.31,1,94.31,PayPal,Norte
8025,2023-03-12,846,Masculino,69,Calzado,Pantuflas,92.85,2,185.7,Tarjeta de crédito,Este
8062,2023-03-17,452,Masculino,69,Calzado,Zapatos formales,120.0,1,120.0,Transferencia bancaria,Norte
8073,2023-04-02,337,Femenino,69,Ropa,Pantalón,195.51,5,977.55,Transferencia bancaria,Norte
8146,2023-03-04,611,Masculino,69,Calzado,Pantuflas,71.68,5,358.4,Tarjeta de crédito,Oeste
8152,2023-12-19,58,Femenino,69,Calzado,Botas,109.46,1,109.46,Transferencia bancaria,Oeste
8185,2023-11-30,653,Femenino,69,Calzado,Sandalias,161.41,5,807.05,Transferencia bancaria,Norte
8202,2023-05-28,752,Femenino,69,Calzado,Pantuflas,180.28,1,180.28,PayPal,Sur
8302,2023-10-28,547,Femenino,69,Calzado,Pantuflas,88.84,5,444.2,Efectivo,Norte
8328,2023-12-17,87,Femenino,69,Accesorios,Bolso,60.46,2,120.92,Tarjeta de crédito,Oeste
8413,2023-05-02,455,Masculino,69,Ropa,Camiseta,119.56,5,597.8,Transferencia bancaria,Este
8466,2023-04-16,722,Femenino,69,Accesorios,Reloj,38.38,2,76.76,Efectivo,Norte
8526,2023-12-25,123,Masculino,69,Calzado,Zapatillas,144.32,1,144.32,Efectivo,Centro
8536,2023-01-31,396,Femenino,69,Accesorios,Bufanda,61.14,5,305.7,PayPal,Centro
8549,2023-06-05,691,Masculino,69,Ropa,Vestido,81.86,4,327.44,Tarjeta de crédito,Sur
8558,2023-12-25,496,Masculino,69,Calzado,Zapatos formales,11.34,2,22.68,Tarjeta de crédito,Este
8715,2023-05-30,558,Masculino,69,Ropa,Pantalón,21.33,1,21.33,PayPal,Norte
8716,2023-10-08,840,Femenino,69,Calzado,Zapatillas,129.17,5,645.85,Tarjeta de crédito,Este
8838,2023-11-07,42,Masculino,69,Calzado,Botas,170.86,2,341.72,Efectivo,Oeste
8931,2023-02-25,572,Masculino,69,Accesorios,Bolso,97.36,3,292.08,Efectivo,Norte
9004,2023-10-08,584,Masculino,69,Ropa,Camiseta,81.87,3,245.61,Efectivo,Centro
9017,2023-06-08,522,Masculino,69,Ropa,Sweater,54.66,1,54.66,Efectivo,Sur
9033,2023-04-07,331,Masculino,69,Accesorios,Cinturón,181.46,2,362.92,Efectivo,Norte
9060,2023-03-26,59,Masculino,69,Accesorios,Cinturón,67.44,1,67.44,Efectivo,Este
9095,2023-05-07,699,Masculino,69,Accesorios,Cinturón,160.89,2,321.78,Efectivo,Norte
9157,2023-12-11,334,Masculino,69,Accesorios,Bufanda,61.64,5,308.2,Efectivo,Centro
9248,2023-03-29,283,Femenino,69,Accesorios,Bufanda,42.4,5,212.0,Efectivo,Este
9287,2023-09-12,762,Masculino,69,Calzado,Zapatos formales,128.71,4,514.84,Efectivo,Este
9510,2023-07-23,740,Masculino,69,Calzado,Pantuflas,58.34,3,175.02,PayPal,Norte
9705,2023-01-12,514,Femenino,69,Calzado,Zapatos formales,26.83,4,107.32,Transferencia bancaria,Norte
9868,2023-10-26,522,Femenino,69,Ropa,Sweater,63.62,1,63.62,PayPal,Centro
9935,2023-09-01,298,Femenino,69,Ropa,Camiseta,149.0,5,745.0,PayPal,Norte
9942,2023-05-03,746,Masculino,69,Ropa,Sweater,127.71,5,638.55,Tarjeta de crédito,Sur
66,2023-06-30,388,Femenino,70,Ropa,Vestido,52.42,5,262.1,Tarjeta de crédito,Oeste
110,2023-06-23,456,Masculino,70,Accesorios,Bolso,21.97,5,109.85,Efectivo,Este
151,2023-08-17,490,Masculino,70,Ropa,Sweater,124.28,4,497.12,Tarjeta de crédito,Este
152,2023-07-09,231,Femenino,70,Accesorios,Gorro,157.31,2,314.62,Transferencia bancaria,Sur
208,2023-06-21,171,Femenino,70,Ropa,Camiseta,134.99,4,539.96,Tarjeta de crédito,Centro
262,2023-12-06,374,Femenino,70,Calzado,Botas,30.35,2,60.7,Tarjeta de crédito,Este
345,2023-03-20,936,Masculino,70,Accesorios,Cinturón,84.96,3,254.88,PayPal,Oeste
381,2023-09-26,208,Masculino,70,Calzado,Zapatos formales,56.94,3,170.82,Tarjeta de crédito,Oeste
389,2023-09-07,628,Femenino,70,Accesorios,Bufanda,46.28,1,46.28,Transferencia bancaria,Oeste
394,2023-06-27,422,Masculino,70,Accesorios,Bufanda,11.09,4,44.36,Transferencia bancaria,Norte
532,2023-01-14,525,Masculino,70,Accesorios,Bufanda,134.25,4,537.0,Efectivo,Este
596,2023-02-18,106,Femenino,70,Accesorios,Cinturón,103.06,1,103.06,Transferencia bancaria,Centro
762,2023-08-06,664,Femenino,70,Calzado,Zapatillas,11.33,3,33.99,Transferencia bancaria,Norte
799,2023-04-21,564,Femenino,70,Accesorios,Bufanda,182.02,4,728.08,Efectivo,Este
911,2023-12-09,117,Masculino,70,Ropa,Vestido,181.09,1,181.09,Tarjeta de crédito,Norte
1056,2023-07-04,449,Femenino,70,Ropa,Camiseta,121.26,5,606.3,PayPal,Norte
1119,2023-11-04,81,Masculino,70,Ropa,Sweater,24.44,1,24.44,Transferencia bancaria,Este
1120,2023-03-27,133,Masculino,70,Calzado,Zapatos formales,111.99,1,111.99,Transferencia bancaria,Este
1238,2023-06-18,274,Masculino,70,Calzado,Pantuflas,162.74,1,162.74,Transferencia bancaria,Oeste
1242,2023-03-12,883,Femenino,70,Accesorios,Cinturón,92.34,2,184.68,Tarjeta de crédito,Este
1248,2023-06-29,28,Masculino,70,Calzado,Botas,135.71,5,678.55,Transferencia bancaria,Oeste
1310,2023-08-29,664,Masculino,70,Accesorios,Gorro,197.73,1,197.73,Efectivo,Este
1323,2023-07-01,322,Masculino,70,Ropa,Vestido,65.63,5,328.15,Efectivo,Centro
1357,2023-09-11,559,Masculino,70,Accesorios,Gorro,64.46,5,322.3,Transferencia bancaria,Oeste
1379,2023-10-31,13,Femenino,70,Calzado,Zapatos formales,112.62,2,225.24,Tarjeta de crédito,Sur
1386,2023-02-19,329,Masculino,70,Calzado,Zapatos formales,185.1,4,740.4,Efectivo,Sur
1530,2023-10-22,660,Femenino,70,Ropa,Sweater,121.74,2,243.48,Transferencia bancaria,Norte
1594,2023-07-21,431,Femenino,70,Accesorios,Gorro,110.96,1,110.96,Transferencia bancaria,Sur
1757,2023-04-11,147,Masculino,70,Ropa,Chaqueta,106.21,2,212.42,Tarjeta de crédito,Este
1836,2023-05-20,677,Femenino,70,Calzado,Sandalias,97.57,4,390.28,Tarjeta de crédito,Norte
1873,2023-01-09,292,Femenino,70,Calzado,Pantuflas,60.02,4,240.08,Efectivo,Sur
1952,2023-07-17,592,Masculino,70,Ropa,Camiseta,142.52,4,570.08,Efectivo,Este
2061,2023-02-26,477,Femenino,70,Calzado,Zapatillas,22.06,2,44.12,Efectivo,Centro
2089,2023-01-06,665,Femenino,70,Accesorios,Bufanda,30.97,2,61.94,Efectivo,Centro
2115,2023-06-20,845,Femenino,70,Calzado,Zapatos formales,57.31,4,229.24,Efectivo,Sur
2121,2023-03-13,571,Femenino,70,Accesorios,Bolso,116.17,5,580.85,Efectivo,Norte
2184,2023-03-29,921,Femenino,70,Calzado,Zapatos formales,76.02,4,304.08,Transferencia bancaria,Este
2195,2023-05-15,226,Masculino,70,Accesorios,Bufanda,144.44,5,722.2,Tarjeta de crédito,Sur
2271,2023-02-15,356,Masculino,70,Calzado,Zapatillas,122.63,5,613.15,PayPal,Oeste
2275,2023-04-17,989,Femenino,70,Calzado,Zapatos formales,19.58,4,78.32,Efectivo,Centro
2321,2023-11-17,401,Masculino,70,Accesorios,Bolso,32.04,1,32.04,Transferencia bancaria,Norte
2380,2023-05-20,382,Femenino,70,Calzado,Sandalias,119.9,2,239.8,Efectivo,Norte
2419,2023-04-14,605,Masculino,70,Ropa,Chaqueta,62.42,1,62.42,Transferencia bancaria,Sur
2451,2023-03-23,956,Femenino,70,Calzado,Botas,37.95,5,189.75,Efectivo,Este
2463,2023-06-14,72,Femenino,70,Accesorios,Gorro,138.04,4,552.16,PayPal,Sur
2608,2023-10-15,950,Masculino,70,Accesorios,Bolso,180.02,2,360.04,PayPal,Oeste
2642,2023-10-27,335,Masculino,70,Accesorios,Bufanda,168.91,2,337.82,Tarjeta de crédito,Este
2657,2023-05-12,552,Femenino,70,Accesorios,Gorro,127.12,3,381.36,Efectivo,Norte
2789,2023-06-02,495,Masculino,70,Calzado,Zapatos formales,93.59,4,374.36,Efectivo,Este
2854,2023-04-11,966,Masculino,70,Accesorios,Reloj,183.66,4,734.64,Transferencia bancaria,Centro
2871,2023-09-28,102,Masculino,70,Accesorios,Bufanda,196.79,1,196.79,Tarjeta de crédito,Este
2977,2023-10-09,648,Femenino,70,Ropa,Camiseta,22.22,5,111.1,Tarjeta de crédito,Este
2984,2023-12-02,945,Masculino,70,Calzado,Pantuflas,119.16,1,119.16,Efectivo,Este
3102,2023-07-19,700,Femenino,70,Accesorios,Bolso,127.31,3,381.93,Efectivo,Sur
3116,2023-10-17,676,Masculino,70,Ropa,Vestido,75.93,3,227.79,Efectivo,Oeste
3117,2023-05-14,899,Femenino,70,Accesorios,Bufanda,129.23,2,258.46,Tarjeta de crédito,Sur
3118,2023-02-26,73,Femenino,70,Accesorios,Gorro,20.01,1,20.01,Tarjeta de crédito,Este
3129,2023-07-18,642,Masculino,70,Accesorios,Cinturón,177.99,3,533.97,Transferencia bancaria,Sur
3169,2023-07-05,208,Masculino,70,Calzado,Pantuflas,166.58,3,499.74,Transferencia bancaria,Sur
3218,2023-08-25,114,Femenino,70,Accesorios,Gorro,23.75,4,95.0,Tarjeta de crédito,Oeste
3496,2023-09-02,8,Masculino,70,Ropa,Camiseta,177.23,2,354.46,Transferencia bancaria,Oeste
3538,2023-03-28,220,Femenino,70,Ropa,Pantalón,120.67,5,603.35,Transferencia bancaria,Sur
3550,2023-06-02,561,Femenino,70,Ropa,Chaqueta,59.44,4,237.76,Transferencia bancaria,Centro
3559,2023-07-22,119,Femenino,70,Accesorios,Reloj,161.47,5,807.35,Tarjeta de crédito,Sur
3588,2023-11-26,665,Masculino,70,Calzado,Zapatos formales,132.2,4,528.8,Transferencia bancaria,Oeste
3690,2023-06-11,491,Masculino,70,Accesorios,Gorro,134.53,4,538.12,Efectivo,Centro
3727,2023-11-17,101,Femenino,70,Accesorios,Bolso,198.66,4,794.64,PayPal,Centro
3743,2023-11-28,871,Femenino,70,Accesorios,Reloj,171.92,4,687.68,PayPal,Centro
3818,2023-03-25,660,Masculino,70,Accesorios,Bufanda,171.74,3,515.22,Transferencia bancaria,Norte
3820,2023-09-28,47,Femenino,70,Calzado,Zapatos formales,144.84,3,434.52,Efectivo,Sur
3827,2023-06-11,75,Masculino,70,Ropa,Vestido,12.26,3,36.78,PayPal,Sur
3832,2023-10-02,837,Masculino,70,Accesorios,Bufanda,67.66,3,202.98,PayPal,Norte
3899,2023-08-18,163,Femenino,70,Calzado,Zapatos formales,181.08,5,905.4,Tarjeta de crédito,Centro
4004,2023-03-30,66,Femenino,70,Calzado,Pantuflas,21.51,3,64.53,Efectivo,Centro
4044,2023-06-20,782,Masculino,70,Ropa,Vestido,68.19,1,68.19,Tarjeta de crédito,Centro
4100,2023-05-05,386,Femenino,70,Calzado,Zapatillas,106.86,1,106.86,PayPal,Oeste
4154,2023-05-26,353,Masculino,70,Calzado,Botas,195.0,4,780.0,Tarjeta de crédito,Sur
4214,2023-10-27,651,Femenino,70,Accesorios,Gorro,159.61,2,319.22,Transferencia bancaria,Sur
4246,2023-08-21,806,Femenino,70,Calzado,Sandalias,17.23,2,34.46,Tarjeta de crédito,Sur
4284,2023-07-01,659,Masculino,70,Accesorios,Cinturón,187.75,1,187.75,Tarjeta de crédito,Norte
4482,2023-03-07,318,Femenino,70,Ropa,Vestido,104.33,1,104.33,Transferencia bancaria,Este
4610,2023-01-31,127,Femenino,70,Calzado,Zapatos formales,121.37,2,242.74,Tarjeta de crédito,Este
4641,2023-04-11,63,Masculino,70,Calzado,Pantuflas,11.08,1,11.08,PayPal,Centro
4646,2023-12-30,672,Femenino,70,Accesorios,Bolso,192.5,3,577.5,Efectivo,Sur
4686,2023-04-18,628,Masculino,70,Calzado,Zapatillas,63.22,2,126.44,Transferencia bancaria,Sur
4736,2023-05-31,77,Masculino,70,Accesorios,Cinturón,113.14,1,113.14,Transferencia bancaria,Este
4769,2023-01-29,533,Masculino,70,Accesorios,Bufanda,27.43,5,137.15,Transferencia bancaria,Sur
4909,2023-11-22,976,Femenino,70,Ropa,Chaqueta,121.22,3,363.66,PayPal,Norte
4944,2023-06-21,201,Masculino,70,Accesorios,Cinturón,41.7,2,83.4,Tarjeta de crédito,Este
4959,2023-10-30,414,Femenino,70,Calzado,Zapatillas,164.08,3,492.24,PayPal,Sur
5051,2023-04-28,59,Masculino,70,Ropa,Vestido,84.81,2,169.62,PayPal,Norte
5111,2023-12-10,972,Femenino,70,Ropa,Camiseta,133.52,5,667.6,Efectivo,Norte
5126,2023-07-04,175,Masculino,70,Ropa,Camiseta,73.45,5,367.25,Transferencia bancaria,Oeste
5182,2023-02-03,982,Masculino,70,Ropa,Vestido,25.42,3,76.26,Transferencia bancaria,Oeste
5217,2023-06-27,565,Femenino,70,Ropa,Camiseta,160.33,5,801.65,PayPal,Sur
5287,2023-09-04,720,Femenino,70,Calzado,Botas,107.55,4,430.2,PayPal,Este
5290,2023-10-06,484,Masculino,70,Ropa,Camiseta,25.72,5,128.6,PayPal,Este
5319,2023-01-14,124,Masculino,70,Calzado,Zapatos formales,32.17,4,128.68,Tarjeta de crédito,Centro
5346,2023-04-16,26,Masculino,70,Accesorios,Bufanda,102.54,5,512.7,PayPal,Sur
5438,2023-11-19,699,Masculino,70,Accesorios,Gorro,21.22,2,42.44,Transferencia bancaria,Oeste
5483,2023-05-09,596,Masculino,70,Calzado,Botas,164.02,3,492.06,Efectivo,Este
5512,2023-01-05,613,Masculino,70,Calzado,Pantuflas,112.16,1,112.16,PayPal,Centro
5612,2023-07-06,553,Femenino,70,Accesorios,Gorro,62.51,2,125.02,PayPal,Este
5648,2023-06-14,628,Femenino,70,Calzado,Zapatillas,32.25,5,161.25,Efectivo,Sur
5680,2023-01-28,844,Femenino,70,Ropa,Pantalón,41.82,1,41.82,Transferencia bancaria,Oeste
5783,2023-01-10,880,Masculino,70,Calzado,Pantuflas,27.57,4,110.28,Tarjeta de crédito,Sur
5900,2023-11-02,452,Masculino,70,Accesorios,Gorro,78.87,1,78.87,Tarjeta de crédito,Norte
6030,2023-11-25,420,Masculino,70,Accesorios,Gorro,56.25,1,56.25,PayPal,Sur
6129,2023-05-25,857,Masculino,70,Ropa,Pantalón,91.74,2,183.48,PayPal,Centro
6271,2023-05-06,247,Femenino,70,Calzado,Sandalias,65.34,5,326.7,Efectivo,Este
6339,2023-11-13,433,Masculino,70,Ropa,Pantalón,121.75,5,608.75,Tarjeta de crédito,Norte
6387,2023-05-12,425,Masculino,70,Accesorios,Gorro,192.22,2,384.44,Transferencia bancaria,Centro
6392,2023-11-12,745,Femenino,70,Calzado,Botas,74.48,5,372.4,PayPal,Oeste
6399,2023-09-18,937,Masculino,70,Calzado,Pantuflas,26.53,1,26.53,Efectivo,Norte
6410,2023-07-19,435,Femenino,70,Ropa,Sweater,183.91,4,735.64,PayPal,Este
6458,2023-09-06,96,Masculino,70,Calzado,Pantuflas,96.94,1,96.94,Transferencia bancaria,Norte
6510,2023-09-21,789,Femenino,70,Accesorios,Bolso,48.51,2,97.02,Efectivo,Oeste
6541,2023-10-13,207,Masculino,70,Accesorios,Bufanda,142.11,5,710.55,Transferencia bancaria,Este
6618,2023-08-09,744,Masculino,70,Calzado,Botas,54.89,4,219.56,Transferencia bancaria,Sur
6676,2023-07-14,928,Femenino,70,Ropa,Pantalón,155.03,1,155.03,Transferencia bancaria,Centro
6886,2023-06-07,296,Masculino,70,Accesorios,Reloj,176.56,5,882.8,PayPal,Norte
6986,2023-01-28,447,Masculino,70,Ropa,Vestido,49.81,4,199.24,Efectivo,Este
7065,2023-08-10,127,Masculino,70,Ropa,Chaqueta,38.49,2,76.98,Efectivo,Oeste
7155,2023-07-18,694,Femenino,70,Calzado,Zapatillas,87.83,3,263.49,PayPal,Centro
7286,2023-03-29,802,Masculino,70,Accesorios,Cinturón,173.98,2,347.96,Tarjeta de crédito,Oeste
7367,2023-03-19,530,Femenino,70,Calzado,Sandalias,192.41,1,192.41,Tarjeta de crédito,Centro
7369,2023-04-29,988,Femenino,70,Calzado,Pantuflas,22.84,1,22.84,Efectivo,Sur
7383,2023-03-19,203,Femenino,70,Accesorios,Gorro,173.53,2,347.06,PayPal,Norte
7437,2023-11-18,897,Femenino,70,Ropa,Camiseta,187.66,5,938.3,PayPal,Sur
7509,2023-07-06,526,Femenino,70,Calzado,Zapatillas,78.59,3,235.77,Transferencia bancaria,Oeste
7515,2023-03-21,887,Femenino,70,Ropa,Vestido,12.75,3,38.25,Transferencia bancaria,Sur
7663,2023-06-28,270,Femenino,70,Accesorios,Bufanda,131.64,1,131.64,Tarjeta de crédito,Oeste
7813,2023-04-29,831,Masculino,70,Calzado,Sandalias,44.67,5,223.35,Tarjeta de crédito,Sur
7871,2023-03-23,135,Femenino,70,Accesorios,Bolso,127.2,5,636.0,Efectivo,Centro
8110,2023-04-24,800,Femenino,70,Calzado,Pantuflas,14.61,5,73.05,Efectivo,Norte
8154,2023-09-02,111,Femenino,70,Ropa,Sweater,65.73,2,131.46,Transferencia bancaria,Centro
8244,2023-02-09,886,Masculino,70,Accesorios,Gorro,191.88,3,575.64,Efectivo,Centro
8317,2023-08-28,358,Femenino,70,Accesorios,Cinturón,127.59,1,127.59,Efectivo,Norte
8333,2023-01-22,849,Femenino,70,Ropa,Chaqueta,66.38,1,66.38,Efectivo,Oeste
8508,2023-03-07,954,Femenino,70,Ropa,Vestido,157.33,3,471.99,Efectivo,Oeste
8546,2023-03-30,340,Masculino,70,Accesorios,Reloj,176.71,5,883.55,Tarjeta de crédito,Oeste
8656,2023-06-15,111,Masculino,70,Calzado,Zapatos formales,85.57,3,256.71,PayPal,Sur
8744,2023-08-18,313,Femenino,70,Ropa,Pantalón,48.02,2,96.04,Efectivo,Norte
8767,2023-07-31,825,Masculino,70,Accesorios,Bufanda,15.94,3,47.82,Efectivo,Sur
8940,2023-11-06,206,Femenino,70,Ropa,Pantalón,10.28,2,20.56,Tarjeta de crédito,Oeste
8943,2023-02-16,197,Femenino,70,Calzado,Botas,58.96,2,117.92,Transferencia bancaria,Norte
8972,2023-05-20,726,Femenino,70,Calzado,Zapatos formales,37.61,3,112.83,PayPal,Oeste
9119,2023-04-24,628,Femenino,70,Ropa,Chaqueta,155.58,2,311.16,Transferencia bancaria,Oeste
9137,2023-12-31,702,Femenino,70,Ropa,Pantalón,199.51,1,199.51,Efectivo,Sur
9197,2023-08-23,442,Femenino,70,Accesorios,Reloj,166.1,4,664.4,PayPal,Centro
9234,2023-08-14,251,Femenino,70,Calzado,Sandalias,141.19,3,423.57,PayPal,Este
9286,2023-01-30,798,Masculino,70,Accesorios,Gorro,53.47,4,213.88,PayPal,Este
9301,2023-01-19,193,Masculino,70,Calzado,Zapatillas,29.23,2,58.46,PayPal,Sur
9343,2023-05-23,286,Masculino,70,Calzado,Zapatos formales,66.5,4,266.0,Transferencia bancaria,Norte
9376,2023-08-30,482,Femenino,70,Accesorios,Bolso,45.13,5,225.65,PayPal,Oeste
9451,2023-12-03,461,Femenino,70,Ropa,Chaqueta,179.18,1,179.18,Transferencia bancaria,Este
9603,2023-04-18,529,Masculino,70,Accesorios,Cinturón,144.82,3,434.46,PayPal,Oeste
9691,2023-02-02,334,Femenino,70,Ropa,Pantalón,139.83,1,139.83,PayPal,Norte
9770,2023-10-24,71,Masculino,70,Accesorios,Reloj,125.95,1,125.95,Transferencia bancaria,Centro
9873,2023-10-14,804,Femenino,70,Calzado,Zapatos formales,162.44,2,324.88,Transferencia bancaria,Oeste
9908,2023-08-14,657,Masculino,70,Ropa,Vestido,75.58,1,75.58,Efectivo,Norte
9923,2023-09-28,39,Masculino,70,Accesorios,Bolso,191.92,3,575.76,PayPal,Sur
9946,2023-09-06,791,Femenino,70,Calzado,Pantuflas,63.13,3,189.39,Transferencia bancaria,Centro
9951,2023-07-14,894,Femenino,70,Ropa,Camiseta,77.14,5,385.7,Transferencia bancaria,Sur
45,2023-05-01,700,Femenino,71,Accesorios,Gorro,130.73,5,653.65,Efectivo,Sur
76,2023-03-30,92,Masculino,71,Accesorios,Reloj,47.72,1,47.72,Efectivo,Sur
127,2023-01-29,380,Femenino,71,Calzado,Zapatos formales,157.84,2,315.68,Efectivo,Oeste
314,2023-07-11,884,Masculino,71,Calzado,Sandalias,92.17,5,460.85,Efectivo,Sur
335,2023-08-17,346,Femenino,71,Calzado,Zapatos formales,43.09,1,43.09,Efectivo,Este
343,2023-06-10,489,Masculino,71,Accesorios,Bolso,176.9,2,353.8,Efectivo,Centro
393,2023-10-06,420,Femenino,71,Accesorios,Cinturón,12.07,5,60.35,Efectivo,Oeste
465,2023-07-02,17,Masculino,71,Calzado,Pantuflas,166.03,3,498.09,Efectivo,Centro
662,2023-09-28,551,Femenino,71,Accesorios,Gorro,32.12,3,96.36,Efectivo,Este
676,2023-05-18,223,Masculino,71,Calzado,Botas,63.69,4,254.76,Efectivo,Este
697,2023-10-20,908,Masculino,71,Accesorios,Cinturón,176.63,2,353.26,Efectivo,Norte
701,2023-07-15,545,Femenino,71,Calzado,Pantuflas,186.69,2,373.38,Transferencia bancaria,Oeste
750,2023-11-03,394,Femenino,71,Calzado,Botas,178.54,4,714.16,Transferencia bancaria,Centro
837,2023-08-06,954,Femenino,71,Calzado,Zapatillas,134.98,4,539.92,Transferencia bancaria,Sur
953,2023-09-17,358,Femenino,71,Calzado,Botas,171.01,5,855.05,Efectivo,Centro
990,2023-08-11,883,Femenino,71,Accesorios,Cinturón,57.95,2,115.9,Tarjeta de crédito,Este
1005,2023-07-19,374,Femenino,71,Ropa,Pantalón,45.0,2,90.0,Efectivo,Oeste
1067,2023-10-13,674,Masculino,71,Ropa,Sweater,129.78,1,129.78,PayPal,Sur
1110,2023-04-15,249,Masculino,71,Accesorios,Reloj,167.39,5,836.95,Transferencia bancaria,Centro
1267,2023-03-28,109,Masculino,71,Ropa,Camiseta,44.32,3,132.96,Efectivo,Oeste
1315,2023-06-20,243,Masculino,71,Accesorios,Cinturón,146.23,5,731.15,Efectivo,Sur
1432,2023-03-22,410,Masculino,71,Calzado,Zapatos formales,30.41,5,152.05,Tarjeta de crédito,Norte
1502,2023-10-12,909,Masculino,71,Accesorios,Cinturón,165.21,2,330.42,PayPal,Norte
1799,2023-07-13,128,Femenino,71,Ropa,Pantalón,166.16,2,332.32,PayPal,Este
1871,2023-01-14,819,Masculino,71,Accesorios,Bolso,90.29,2,180.58,PayPal,Centro
2051,2023-11-21,141,Femenino,71,Accesorios,Bolso,107.32,2,214.64,Efectivo,Oeste
2063,2023-09-14,245,Masculino,71,Calzado,Zapatos formales,21.74,3,65.22,Transferencia bancaria,Oeste
2114,2023-12-22,62,Femenino,71,Ropa,Vestido,152.29,3,456.87,PayPal,Centro
2226,2023-10-12,866,Masculino,71,Ropa,Sweater,67.44,1,67.44,PayPal,Este
